,Ligand_name,Pose_count
1078,AA2AR_3555,0
1079,AA2AR_4681,0
1080,AA2AR_5871,0
1081,AA2AR_5750,0
1082,AA2AR_3321,0
1083,AA2AR_2107,0
1084,AA2AR_3529,0
1085,AA2AR_1397,1
1086,AA2AR_3285,0
1087,AA2AR_2860,0
1088,AA2AR_5904,0
1089,AA2AR_1401,0
1090,AA2AR_1525,0
1091,AA2AR_1250,0
1092,AA2AR_4054,0
1093,AA2AR_4316,0
1094,AA2AR_4682,0
1095,AA2AR_955,0
1096,AA2AR_3010,1
1097,AA2AR_2183,0
1098,AA2AR_3082,0
1099,AA2AR_5064,0
1100,AA2AR_1018,3
1101,AA2AR_3221,0
1102,AA2AR_7159,0
1103,AA2AR_2871,0
1104,AA2AR_3101,0
1105,AA2AR_6443,0
1106,AA2AR_432,0
1107,AA2AR_851,1
1108,AA2AR_4263,1
1109,AA2AR_6519,0
1110,AA2AR_3801,0
1111,AA2AR_1728,0
1112,AA2AR_5496,0
1113,AA2AR_7117,0
1114,AA2AR_161,0
1115,AA2AR_740,0
1116,AA2AR_6533,0
1117,AA2AR_3107,0
1118,AA2AR_2592,0
1119,AA2AR_198,0
1120,AA2AR_7132,0
1121,AA2AR_3791,0
1122,AA2AR_5847,0
1123,AA2AR_2653,1
1124,AA2AR_1016,0
1125,AA2AR_1636,0
1126,AA2AR_1949,0
1127,AA2AR_5095,0
1128,AA2AR_1583,0
1129,AA2AR_4877,0
1130,AA2AR_7062,0
1131,AA2AR_3772,0
1132,AA2AR_5557,0
1133,AA2AR_6609,0
1134,AA2AR_5425,0
1135,AA2AR_5571,0
1136,AA2AR_2149,0
1137,AA2AR_1678,0
1138,AA2AR_1786,1
1139,AA2AR_4113,0
1140,AA2AR_1640,0
1141,AA2AR_1773,0
1142,AA2AR_256,0
1143,AA2AR_338,0
1144,AA2AR_5242,0
1145,AA2AR_4913,0
1146,AA2AR_4981,0
1147,AA2AR_1806,0
1148,AA2AR_862,0
1149,AA2AR_5284,0
1150,AA2AR_350,0
1151,AA2AR_760,1
1152,AA2AR_240,0
1153,AA2AR_7185,0
1154,AA2AR_4697,0
1155,AA2AR_3034,0
1156,AA2AR_7092,0
1157,AA2AR_449,0
1158,AA2AR_1010,0
1159,AA2AR_3033,0
1160,AA2AR_2552,0
1161,AA2AR_2563,0
1162,AA2AR_4954,0
1163,AA2AR_1528,0
1164,AA2AR_1480,0
1165,AA2AR_6272,0
1166,AA2AR_6373,0
1167,AA2AR_2990,0
1168,AA2AR_2501,1
1169,AA2AR_4904,0
1170,AA2AR_6987,1
1171,AA2AR_2508,0
1172,AA2AR_2014,0
1173,AA2AR_6291,0
1174,AA2AR_1664,0
1175,AA2AR_5146,0
1176,AA2AR_2643,0
1177,AA2AR_4019,0
1178,AA2AR_4884,0
1179,AA2AR_2181,0
1180,AA2AR_5467,0
1181,AA2AR_18,0
1182,AA2AR_1454,0
1183,AA2AR_308,0
1184,AA2AR_612,1
1185,AA2AR_6704,0
1186,AA2AR_4897,0
1187,AA2AR_5938,0
1188,AA2AR_3755,0
1189,AA2AR_5837,0
1190,AA2AR_7189,0
1191,AA2AR_5730,0
1192,AA2AR_2121,3
1193,AA2AR_4130,0
1194,AA2AR_5055,0
1195,AA2AR_176,0
1196,AA2AR_1832,0
1197,AA2AR_4615,0
1198,AA2AR_3701,1
1199,AA2AR_2868,0
1200,AA2AR_5463,0
1201,AA2AR_4956,0
1202,AA2AR_4770,0
1203,AA2AR_4358,0
1204,AA2AR_925,0
1205,AA2AR_2283,0
1206,AA2AR_7008,0
1207,AA2AR_6431,1
1208,AA2AR_4176,0
1209,AA2AR_7050,0
1210,AA2AR_25,0
1211,AA2AR_3245,0
1212,AA2AR_5769,0
1213,AA2AR_4252,0
1214,AA2AR_6031,0
1215,AA2AR_2498,0
1216,AA2AR_2394,0
1217,AA2AR_388,0
1218,AA2AR_3351,0
1219,AA2AR_5625,0
1220,AA2AR_6135,0
1221,AA2AR_5459,0
1222,AA2AR_6813,0
1223,AA2AR_6872,0
1224,AA2AR_713,0
1225,AA2AR_1915,0
1226,AA2AR_6626,1
1227,AA2AR_684,0
1228,AA2AR_2454,0
1229,AA2AR_5700,0
1230,AA2AR_2200,0
1231,AA2AR_228,0
1232,AA2AR_3359,1
1233,AA2AR_5408,0
1234,AA2AR_271,0
1235,AA2AR_790,0
1236,AA2AR_402,0
1237,AA2AR_2849,0
1238,AA2AR_3537,0
1239,AA2AR_2386,0
1240,AA2AR_4279,0
1241,AA2AR_4575,0
1242,AA2AR_4518,0
1243,AA2AR_5670,0
1244,AA2AR_4119,0
1245,AA2AR_6246,0
1246,AA2AR_1769,0
1247,AA2AR_5851,0
1248,AA2AR_2115,0
1249,AA2AR_1335,0
1250,AA2AR_6327,0
1251,AA2AR_436,0
1252,AA2AR_680,0
1253,AA2AR_613,0
1254,AA2AR_7110,0
1255,AA2AR_2351,0
1256,AA2AR_2383,0
1257,AA2AR_2339,0
1258,AA2AR_5510,0
1259,AA2AR_907,0
1260,AA2AR_4412,0
1261,AA2AR_3204,0
1262,AA2AR_3987,0
1263,AA2AR_2805,0
1264,AA2AR_6219,0
1265,AA2AR_1402,0
1266,AA2AR_791,0
1267,AA2AR_5358,0
1268,AA2AR_5568,0
1269,AA2AR_59,0
1270,AA2AR_1979,1
1271,AA2AR_1207,1
1272,AA2AR_4224,0
1273,AA2AR_5860,0
1274,AA2AR_741,1
1275,AA2AR_34,0
1276,AA2AR_2238,0
1277,AA2AR_5396,0
1278,AA2AR_709,0
1279,AA2AR_4192,2
1280,AA2AR_3991,0
1281,AA2AR_931,0
1282,AA2AR_4448,0
1283,AA2AR_4120,3
1284,AA2AR_4974,0
1285,AA2AR_4768,0
1286,AA2AR_6651,0
1287,AA2AR_1291,0
1288,AA2AR_359,0
1289,AA2AR_2382,0
1290,AA2AR_2817,0
1291,AA2AR_3804,0
1292,AA2AR_4465,0
1293,AA2AR_4608,0
1294,AA2AR_540,1
1295,AA2AR_6694,0
1296,AA2AR_6909,0
1297,AA2AR_109,0
1298,AA2AR_5206,0
1299,AA2AR_1567,0
1300,AA2AR_3255,0
1301,AA2AR_1837,0
1302,AA2AR_1788,0
1303,AA2AR_472,0
1304,AA2AR_1392,0
1305,AA2AR_3426,0
1306,AA2AR_1549,0
1307,AA2AR_6721,2
1308,AA2AR_2799,0
1309,AA2AR_6484,1
1310,AA2AR_4013,0
1311,AA2AR_608,0
1312,AA2AR_1219,0
1313,AA2AR_5442,0
1314,AA2AR_6178,0
1315,AA2AR_2066,0
1316,AA2AR_2465,0
1317,AA2AR_732,0
1318,AA2AR_3172,0
1319,AA2AR_6957,0
1320,AA2AR_398,0
1321,AA2AR_257,0
1322,AA2AR_3702,0
1323,AA2AR_4049,0
1324,AA2AR_3433,0
1325,AA2AR_5804,0
1326,AA2AR_3560,0
1327,AA2AR_712,0
1328,AA2AR_985,0
1329,AA2AR_5897,0
1330,AA2AR_1594,0
1331,AA2AR_4148,0
1332,AA2AR_2666,0
1333,AA2AR_2335,0
1334,AA2AR_5515,0
1335,AA2AR_4599,0
1336,AA2AR_1136,0
1337,AA2AR_2065,1
1338,AA2AR_2846,0
1339,AA2AR_2359,0
1340,AA2AR_380,0
1341,AA2AR_1081,0
1342,AA2AR_3398,0
1343,AA2AR_2243,0
1344,AA2AR_1487,0
1345,AA2AR_7000,0
1346,AA2AR_4008,0
1347,AA2AR_119,0
1348,AA2AR_1420,0
1349,AA2AR_6602,0
1350,AA2AR_6096,0
1351,AA2AR_5587,0
1352,AA2AR_3492,0
1353,AA2AR_1634,0
1354,AA2AR_1091,0
1355,AA2AR_794,0
1356,AA2AR_188,0
1357,AA2AR_6860,0
1358,AA2AR_1585,0
1359,AA2AR_575,0
1360,AA2AR_4684,0
1361,AA2AR_5202,0
1362,AA2AR_5368,0
1363,AA2AR_3491,0
1364,AA2AR_3206,0
1365,AA2AR_4418,0
1366,AA2AR_3727,0
1367,AA2AR_4597,0
1368,AA2AR_4766,0
1369,AA2AR_220,0
1370,AA2AR_417,0
1371,AA2AR_6858,0
1372,AA2AR_1863,0
1373,AA2AR_2820,0
1374,AA2AR_2908,0
1375,AA2AR_2506,0
1376,AA2AR_6560,0
1377,AA2AR_4520,0
1378,AA2AR_7154,0
1379,AA2AR_3897,0
1380,AA2AR_5838,0
1381,AA2AR_1723,0
1382,AA2AR_957,0
1383,AA2AR_7144,0
1384,AA2AR_3816,0
1385,AA2AR_569,0
1386,AA2AR_3912,0
1387,AA2AR_3332,0
1388,AA2AR_1186,0
1389,AA2AR_4953,0
1390,AA2AR_583,3
1391,AA2AR_309,0
1392,AA2AR_6251,0
1393,AA2AR_602,0
1394,AA2AR_5885,1
1395,AA2AR_1725,0
1396,AA2AR_6561,0
1397,AA2AR_5039,1
1398,AA2AR_1327,0
1399,AA2AR_1137,0
1400,AA2AR_4725,0
1401,AA2AR_5921,0
1402,AA2AR_2588,1
1403,AA2AR_936,0
1404,AA2AR_560,0
1405,AA2AR_3338,0
1406,AA2AR_3741,0
1407,AA2AR_1882,0
1408,AA2AR_6105,0
1409,AA2AR_6578,0
1410,AA2AR_1364,0
1411,AA2AR_45,0
1412,AA2AR_5726,1
1413,AA2AR_1539,0
1414,AA2AR_811,0
1415,AA2AR_7153,0
1416,AA2AR_3790,0
1417,AA2AR_7037,0
1418,AA2AR_7003,0
1419,AA2AR_3158,1
1420,AA2AR_648,0
1421,AA2AR_2457,0
1422,AA2AR_2517,0
1423,AA2AR_7113,0
1424,AA2AR_7134,0
1425,AA2AR_5000,0
1426,AA2AR_5178,1
1427,AA2AR_6346,0
1428,AA2AR_2187,0
1429,AA2AR_587,0
1430,AA2AR_5129,0
1431,AA2AR_1511,0
1432,AA2AR_6288,0
1433,AA2AR_4340,0
1434,AA2AR_795,0
1435,AA2AR_3342,0
1436,AA2AR_2365,0
1437,AA2AR_4389,0
1438,AA2AR_3889,0
1439,AA2AR_3468,0
1440,AA2AR_6498,1
1441,AA2AR_4101,0
1442,AA2AR_6040,1
1443,AA2AR_6247,0
1444,AA2AR_6871,0
1445,AA2AR_407,0
1446,AA2AR_872,0
1447,AA2AR_2055,1
1448,AA2AR_1008,0
1449,AA2AR_131,0
1450,AA2AR_4933,0
1451,AA2AR_4095,0
1452,AA2AR_1941,0
1453,AA2AR_3239,0
1454,AA2AR_2941,0
1455,AA2AR_2955,0
1456,AA2AR_390,1
1457,AA2AR_2398,0
1458,AA2AR_7067,1
1459,AA2AR_4830,0
1460,AA2AR_3012,1
1461,AA2AR_6173,0
1462,AA2AR_6830,0
1463,AA2AR_2080,0
1464,AA2AR_3810,1
1465,AA2AR_860,0
1466,AA2AR_7234,1
1467,AA2AR_3910,0
1468,AA2AR_2412,0
1469,AA2AR_2676,0
1470,AA2AR_5022,0
1471,AA2AR_1241,0
1472,AA2AR_3296,0
1473,AA2AR_6921,0
1474,AA2AR_2173,0
1475,AA2AR_4145,0
1476,AA2AR_2743,0
1477,AA2AR_2385,1
1478,AA2AR_4097,0
1479,AA2AR_5169,1
1480,AA2AR_3445,0
1481,AA2AR_1992,0
1482,AA2AR_5783,0
1483,AA2AR_6760,0
1484,AA2AR_3513,0
1485,AA2AR_5680,0
1486,AA2AR_2793,0
1487,AA2AR_1257,0
1488,AA2AR_4385,0
1489,AA2AR_6310,0
1490,AA2AR_5913,0
1491,AA2AR_3708,0
1492,AA2AR_5733,0
1493,AA2AR_3937,0
1494,AA2AR_568,0
1495,AA2AR_5464,1
1496,AA2AR_2719,0
1497,AA2AR_5144,1
1498,AA2AR_3856,0
1499,AA2AR_6758,0
1500,AA2AR_7020,0
1501,AA2AR_4922,0
1502,AA2AR_2850,0
1503,AA2AR_3757,0
1504,AA2AR_3488,0
1505,AA2AR_6411,0
1506,AA2AR_3038,0
1507,AA2AR_374,0
1508,AA2AR_2741,0
1509,AA2AR_2724,0
1510,AA2AR_440,0
1511,AA2AR_2747,0
1512,AA2AR_1871,0
1513,AA2AR_2939,0
1514,AA2AR_782,0
1515,AA2AR_1147,0
1516,AA2AR_3994,0
1517,AA2AR_5778,0
1518,AA2AR_6837,0
1519,AA2AR_7193,0
1520,AA2AR_418,0
1521,AA2AR_242,0
1522,AA2AR_5448,0
1523,AA2AR_951,0
1524,AA2AR_4474,0
1525,AA2AR_5608,0
1526,AA2AR_3597,0
1527,AA2AR_2184,0
1528,AA2AR_7089,0
1529,AA2AR_3496,0
1530,AA2AR_5033,0
1531,AA2AR_4180,0
1532,AA2AR_1683,0
1533,AA2AR_1322,0
1534,AA2AR_2420,0
1535,AA2AR_1223,0
1536,AA2AR_5649,0
1537,AA2AR_5370,0
1538,AA2AR_4617,0
1539,AA2AR_5107,0
1540,AA2AR_2063,0
1541,AA2AR_4461,0
1542,AA2AR_3310,0
1543,AA2AR_5180,0
1544,AA2AR_3720,0
1545,AA2AR_1953,0
1546,AA2AR_6260,0
1547,AA2AR_2244,0
1548,AA2AR_4852,0
1549,AA2AR_2112,0
1550,AA2AR_827,0
1551,AA2AR_2432,0
1552,AA2AR_2277,0
1553,AA2AR_147,0
1554,AA2AR_1610,0
1555,AA2AR_3089,0
1556,AA2AR_2798,0
1557,AA2AR_1812,0
1558,AA2AR_1277,0
1559,AA2AR_4813,0
1560,AA2AR_5835,0
1561,AA2AR_4568,0
1562,AA2AR_3675,0
1563,AA2AR_4063,0
1564,AA2AR_2772,0
1565,AA2AR_1489,0
1566,AA2AR_3606,1
1567,AA2AR_5410,0
1568,AA2AR_4712,0
1569,AA2AR_4515,1
1570,AA2AR_405,0
1571,AA2AR_3436,0
1572,AA2AR_2629,0
1573,AA2AR_5099,0
1574,AA2AR_6673,0
1575,AA2AR_4618,0
1576,AA2AR_4427,0
1577,AA2AR_4853,0
1578,AA2AR_1019,0
1579,AA2AR_3008,0
1580,AA2AR_593,0
1581,AA2AR_728,0
1582,AA2AR_6664,0
1583,AA2AR_3632,0
1584,AA2AR_5204,0
1585,AA2AR_478,0
1586,AA2AR_3242,0
1587,AA2AR_2515,0
1588,AA2AR_6894,0
1589,AA2AR_6202,0
1590,AA2AR_1854,1
1591,AA2AR_4722,0
1592,AA2AR_597,0
1593,AA2AR_3596,0
1594,AA2AR_4749,0
1595,AA2AR_1150,0
1596,AA2AR_13,0
1597,AA2AR_1148,0
1598,AA2AR_2751,0
1599,AA2AR_1815,0
1600,AA2AR_6018,5
1601,AA2AR_3166,0
1602,AA2AR_4781,0
1603,AA2AR_55,0
1604,AA2AR_1094,0
1605,AA2AR_2330,0
1606,AA2AR_5431,0
1607,AA2AR_650,0
1608,AA2AR_2546,0
1609,AA2AR_700,0
1610,AA2AR_6047,1
1611,AA2AR_5026,1
1612,AA2AR_5617,0
1613,AA2AR_3972,0
1614,AA2AR_438,0
1615,AA2AR_4437,0
1616,AA2AR_3282,0
1617,AA2AR_6729,0
1618,AA2AR_5234,0
1619,AA2AR_996,0
1620,AA2AR_497,0
1621,AA2AR_4241,0
1622,AA2AR_2568,1
1623,AA2AR_1160,0
1624,AA2AR_3024,0
1625,AA2AR_2229,0
1626,AA2AR_6889,1
1627,AA2AR_2500,0
1628,AA2AR_7130,0
1629,AA2AR_5001,0
1630,AA2AR_1343,0
1631,AA2AR_6299,0
1632,AA2AR_7073,1
1633,AA2AR_4085,0
1634,AA2AR_6151,0
1635,AA2AR_2765,0
1636,AA2AR_6153,0
1637,AA2AR_2579,0
1638,AA2AR_2961,0
1639,AA2AR_3393,0
1640,AA2AR_4125,0
1641,AA2AR_3617,0
1642,AA2AR_873,0
1643,AA2AR_5324,0
1644,AA2AR_5252,0
1645,AA2AR_3117,0
1646,AA2AR_5483,1
1647,AA2AR_1727,0
1648,AA2AR_4654,0
1649,AA2AR_392,0
1650,AA2AR_565,0
1651,AA2AR_7126,1
1652,AA2AR_1759,0
1653,AA2AR_2972,0
1654,AA2AR_247,1
1655,AA2AR_4293,0
1656,AA2AR_6054,0
1657,AA2AR_466,0
1658,AA2AR_484,0
1659,AA2AR_2230,0
1660,AA2AR_3518,0
1661,AA2AR_6060,0
1662,AA2AR_6109,0
1663,AA2AR_4909,0
1664,AA2AR_1866,0
1665,AA2AR_6422,0
1666,AA2AR_4405,0
1667,AA2AR_870,1
1668,AA2AR_6621,0
1669,AA2AR_6504,0
1670,AA2AR_6627,0
1671,AA2AR_1129,0
1672,AA2AR_661,0
1673,AA2AR_5166,0
1674,AA2AR_4761,0
1675,AA2AR_798,0
1676,AA2AR_17,0
1677,AA2AR_1092,0
1678,AA2AR_7075,0
1679,AA2AR_1940,0
1680,AA2AR_5346,0
1681,AA2AR_1143,1
1682,AA2AR_5533,0
1683,AA2AR_6070,0
1684,AA2AR_6046,0
1685,AA2AR_2564,0
1686,AA2AR_2923,0
1687,AA2AR_2548,0
1688,AA2AR_6581,1
1689,AA2AR_5694,0
1690,AA2AR_6780,1
1691,AA2AR_1562,0
1692,AA2AR_967,0
1693,AA2AR_4218,0
1694,AA2AR_5632,0
1695,AA2AR_4854,0
1696,AA2AR_4961,0
1697,AA2AR_2803,0
1698,AA2AR_5720,0
1699,AA2AR_2916,0
1700,AA2AR_353,0
1701,AA2AR_7025,0
1702,AA2AR_3777,0
1703,AA2AR_5279,0
1704,AA2AR_5271,0
1705,AA2AR_4441,0
1706,AA2AR_5469,0
1707,AA2AR_1298,0
1708,AA2AR_3129,0
1709,AA2AR_6304,0
1710,AA2AR_4832,0
1711,AA2AR_5986,0
1712,AA2AR_1049,0
1713,AA2AR_674,0
1714,AA2AR_3478,0
1715,AA2AR_5707,0
1716,AA2AR_135,0
1717,AA2AR_6471,0
1718,AA2AR_3835,0
1719,AA2AR_6067,0
1720,AA2AR_914,0
1721,AA2AR_7228,1
1722,AA2AR_285,0
1723,AA2AR_2,0
1724,AA2AR_6884,0
1725,AA2AR_4068,0
1726,AA2AR_5184,0
1727,AA2AR_688,0
1728,AA2AR_514,0
1729,AA2AR_6192,0
1730,AA2AR_6170,0
1731,AA2AR_1229,0
1732,AA2AR_1712,0
1733,AA2AR_3480,0
1734,AA2AR_5409,0
1735,AA2AR_3865,0
1736,AA2AR_6646,0
1737,AA2AR_6698,0
1738,AA2AR_988,0
1739,AA2AR_5011,0
1740,AA2AR_4002,0
1741,AA2AR_1187,0
1742,AA2AR_2838,0
1743,AA2AR_2209,0
1744,AA2AR_1560,0
1745,AA2AR_1961,1
1746,AA2AR_5905,0
1747,AA2AR_5223,1
1748,AA2AR_2735,0
1749,AA2AR_2932,0
1750,AA2AR_7202,0
1751,AA2AR_2572,0
1752,AA2AR_2480,0
1753,AA2AR_3051,0
1754,AA2AR_4972,0
1755,AA2AR_3498,0
1756,AA2AR_691,0
1757,AA2AR_1623,0
1758,AA2AR_2031,0
1759,AA2AR_6897,0
1760,AA2AR_6269,0
1761,AA2AR_4641,0
1762,AA2AR_6489,0
1763,AA2AR_6069,0
1764,AA2AR_2389,0
1765,AA2AR_2888,0
1766,AA2AR_619,0
1767,AA2AR_4881,1
1768,AA2AR_1851,1
1769,AA2AR_5802,0
1770,AA2AR_3336,0
1771,AA2AR_7187,0
1772,AA2AR_6042,0
1773,AA2AR_724,0
1774,AA2AR_5594,0
1775,AA2AR_3652,0
1776,AA2AR_1213,0
1777,AA2AR_6978,1
1778,AA2AR_683,0
1779,AA2AR_2836,0
1780,AA2AR_6167,0
1781,AA2AR_2036,0
1782,AA2AR_6446,1
1783,AA2AR_4065,1
1784,AA2AR_6716,0
1785,AA2AR_1428,7
1786,AA2AR_4503,0
1787,AA2AR_5353,0
1788,AA2AR_5297,0
1789,AA2AR_5063,0
1790,AA2AR_3422,0
1791,AA2AR_2770,1
1792,AA2AR_4500,0
1793,AA2AR_4179,0
1794,AA2AR_1532,1
1795,AA2AR_179,0
1796,AA2AR_918,0
1797,AA2AR_185,0
1798,AA2AR_7070,0
1799,AA2AR_1711,0
1800,AA2AR_3798,0
1801,AA2AR_5215,0
1802,AA2AR_5113,0
1803,AA2AR_3823,0
1804,AA2AR_6667,0
1805,AA2AR_6913,0
1806,AA2AR_3244,0
1807,AA2AR_3497,0
1808,AA2AR_571,0
1809,AA2AR_3050,0
1810,AA2AR_3048,0
1811,AA2AR_2930,0
1812,AA2AR_3996,0
1813,AA2AR_6023,1
1814,AA2AR_6402,0
1815,AA2AR_3463,0
1816,AA2AR_2614,0
1817,AA2AR_4892,0
1818,AA2AR_6456,0
1819,AA2AR_3958,0
1820,AA2AR_6435,0
1821,AA2AR_2217,0
1822,AA2AR_814,0
1823,AA2AR_7026,0
1824,AA2AR_4029,0
1825,AA2AR_4633,0
1826,AA2AR_5903,0
1827,AA2AR_5676,1
1828,AA2AR_5302,0
1829,AA2AR_2925,1
1830,AA2AR_3534,0
1831,AA2AR_6010,0
1832,AA2AR_1201,0
1833,AA2AR_2177,1
1834,AA2AR_3900,0
1835,AA2AR_5790,3
1836,AA2AR_3019,0
1837,AA2AR_5752,0
1838,AA2AR_3343,0
1839,AA2AR_2396,0
1840,AA2AR_3004,0
1841,AA2AR_1527,0
1842,AA2AR_2775,0
1843,AA2AR_5984,0
1844,AA2AR_2599,0
1845,AA2AR_6212,0
1846,AA2AR_4491,0
1847,AA2AR_637,0
1848,AA2AR_183,0
1849,AA2AR_2499,0
1850,AA2AR_4189,0
1851,AA2AR_4490,1
1852,AA2AR_4724,0
1853,AA2AR_7164,0
1854,AA2AR_4655,0
1855,AA2AR_6225,0
1856,AA2AR_2254,0
1857,AA2AR_2994,1
1858,AA2AR_3165,1
1859,AA2AR_4680,0
1860,AA2AR_3797,0
1861,AA2AR_2769,0
1862,AA2AR_4147,0
1863,AA2AR_2199,0
1864,AA2AR_4729,0
1865,AA2AR_2145,0
1866,AA2AR_238,0
1867,AA2AR_3929,0
1868,AA2AR_5503,0
1869,AA2AR_2865,0
1870,AA2AR_7173,0
1871,AA2AR_128,1
1872,AA2AR_3986,0
1873,AA2AR_3472,0
1874,AA2AR_5706,0
1875,AA2AR_590,1
1876,AA2AR_1561,0
1877,AA2AR_1060,0
1878,AA2AR_5829,0
1879,AA2AR_3874,1
1880,AA2AR_1707,0
1881,AA2AR_6367,0
1882,AA2AR_5762,0
1883,AA2AR_4226,0
1884,AA2AR_4462,0
1885,AA2AR_4562,1
1886,AA2AR_5512,0
1887,AA2AR_972,0
1888,AA2AR_7143,0
1889,AA2AR_5171,0
1890,AA2AR_6840,0
1891,AA2AR_2609,0
1892,AA2AR_235,0
1893,AA2AR_1545,0
1894,AA2AR_5028,0
1895,AA2AR_1246,0
1896,AA2AR_2151,1
1897,AA2AR_3744,0
1898,AA2AR_2853,1
1899,AA2AR_2492,0
1900,AA2AR_2416,0
1901,AA2AR_3073,0
1902,AA2AR_4810,0
1903,AA2AR_2641,0
1904,AA2AR_4404,0
1905,AA2AR_2733,0
1906,AA2AR_3954,0
1907,AA2AR_1893,0
1908,AA2AR_1777,0
1909,AA2AR_3881,0
1910,AA2AR_2215,0
1911,AA2AR_265,0
1912,AA2AR_4428,0
1913,AA2AR_2875,0
1914,AA2AR_41,0
1915,AA2AR_3558,0
1916,AA2AR_5918,0
1917,AA2AR_2388,0
1918,AA2AR_4556,0
1919,AA2AR_7221,0
1920,AA2AR_7155,0
1921,AA2AR_5932,3
1922,AA2AR_6180,0
1923,AA2AR_5017,0
1924,AA2AR_2403,1
1925,AA2AR_5787,0
1926,AA2AR_2093,0
1927,AA2AR_5468,0
1928,AA2AR_1694,0
1929,AA2AR_1762,0
1930,AA2AR_3668,0
1931,AA2AR_1848,0
1932,AA2AR_7095,0
1933,AA2AR_6747,1
1934,AA2AR_1932,0
1935,AA2AR_1825,0
1936,AA2AR_2687,2
1937,AA2AR_641,0
1938,AA2AR_6989,0
1939,AA2AR_1849,0
1940,AA2AR_6033,0
1941,AA2AR_177,0
1942,AA2AR_5275,0
1943,AA2AR_1996,0
1944,AA2AR_6705,0
1945,AA2AR_4456,0
1946,AA2AR_7047,0
1947,AA2AR_1065,0
1948,AA2AR_31,0
1949,AA2AR_3049,1
1950,AA2AR_6743,0
1951,AA2AR_3307,0
1952,AA2AR_1170,0
1953,AA2AR_4397,0
1954,AA2AR_2557,0
1955,AA2AR_6165,0
1956,AA2AR_47,0
1957,AA2AR_2522,0
1958,AA2AR_4949,0
1959,AA2AR_1813,0
1960,AA2AR_74,0
1961,AA2AR_2992,0
1962,AA2AR_4591,0
1963,AA2AR_7233,0
1964,AA2AR_1462,0
1965,AA2AR_2593,0
1966,AA2AR_4392,1
1967,AA2AR_7209,0
1968,AA2AR_167,0
1969,AA2AR_813,0
1970,AA2AR_6283,0
1971,AA2AR_2742,0
1972,AA2AR_4430,0
1973,AA2AR_3194,0
1974,AA2AR_6312,1
1975,AA2AR_4880,2
1976,AA2AR_1142,0
1977,AA2AR_5082,0
1978,AA2AR_4866,0
1979,AA2AR_6976,0
1980,AA2AR_1702,0
1981,AA2AR_578,0
1982,AA2AR_2559,0
1983,AA2AR_400,0
1984,AA2AR_7105,0
1985,AA2AR_384,0
1986,AA2AR_1292,0
1987,AA2AR_6068,0
1988,AA2AR_4817,0
1989,AA2AR_544,0
1990,AA2AR_944,0
1991,AA2AR_2213,0
1992,AA2AR_3696,0
1993,AA2AR_5379,0
1994,AA2AR_3541,0
1995,AA2AR_275,0
1996,AA2AR_2375,0
1997,AA2AR_2711,1
1998,AA2AR_4626,0
1999,AA2AR_6515,0
2000,AA2AR_2160,0
2001,AA2AR_3235,0
2002,AA2AR_2780,0
2003,AA2AR_4987,0
2004,AA2AR_5900,0
2005,AA2AR_2534,0
2006,AA2AR_3587,0
2007,AA2AR_4207,0
2008,AA2AR_2700,0
2009,AA2AR_2025,0
2010,AA2AR_3156,0
2011,AA2AR_1546,0
2012,AA2AR_2870,1
2013,AA2AR_2189,1
2014,AA2AR_1110,1
2015,AA2AR_2422,0
2016,AA2AR_82,0
2017,AA2AR_4140,0
2018,AA2AR_6211,0
2019,AA2AR_4347,0
2020,AA2AR_1507,0
2021,AA2AR_1540,0
2022,AA2AR_5658,0
2023,AA2AR_5348,0
2024,AA2AR_3509,0
2025,AA2AR_4011,0
2026,AA2AR_7079,0
2027,AA2AR_3968,0
2028,AA2AR_5539,0
2029,AA2AR_3215,0
2030,AA2AR_4678,0
2031,AA2AR_16,3
2032,AA2AR_2626,0
2033,AA2AR_4190,0
2034,AA2AR_1056,1
2035,AA2AR_1672,0
2036,AA2AR_4163,0
2037,AA2AR_3681,0
2038,AA2AR_3693,0
2039,AA2AR_5466,1
2040,AA2AR_6880,0
2041,AA2AR_4429,0
2042,AA2AR_1964,0
2043,AA2AR_5565,0
2044,AA2AR_3430,0
2045,AA2AR_1834,0
2046,AA2AR_3732,0
2047,AA2AR_5380,0
2048,AA2AR_5395,0
2049,AA2AR_577,0
2050,AA2AR_6470,0
2051,AA2AR_1808,0
2052,AA2AR_1133,0
2053,AA2AR_3116,0
2054,AA2AR_4423,0
2055,AA2AR_854,0
2056,AA2AR_343,0
2057,AA2AR_3930,0
2058,AA2AR_2876,0
2059,AA2AR_2528,0
2060,AA2AR_3811,0
2061,AA2AR_173,0
2062,AA2AR_1599,0
2063,AA2AR_6255,0
2064,AA2AR_4103,0
2065,AA2AR_638,0
2066,AA2AR_2954,0
2067,AA2AR_4357,1
2068,AA2AR_984,0
2069,AA2AR_5896,0
2070,AA2AR_2893,0
2071,AA2AR_1687,0
2072,AA2AR_1149,1
2073,AA2AR_4683,0
2074,AA2AR_4870,0
2075,AA2AR_348,0
2076,AA2AR_464,0
2077,AA2AR_4424,0
2078,AA2AR_7006,0
2079,AA2AR_1000,0
2080,AA2AR_2600,0
2081,AA2AR_706,0
2082,AA2AR_3694,0
2083,AA2AR_520,0
2084,AA2AR_3687,0
2085,AA2AR_7030,0
2086,AA2AR_5796,0
2087,AA2AR_6019,0
